ChainID,ChainName,URN,JoinedDate,TrustID,TrustName
SP00559,THE OLYMPUS ACADEMY TRUST,141638,01/01/2015,TR01568,THE OLYMPUS ACADEMY TRUST
SP00447,UNITY SCHOOLS PARTNERSHIP,141639,01/01/2015,TR01862,UNITY SCHOOLS PARTNERSHIP
SP00539,THE ACTIVE LEARNING TRUST LIMITED,141640,01/01/2015,TR00024,THE ACTIVE LEARNING TRUST LIMITED
SP01486,THE KEYS FEDERATION,141641,01/11/2016,TR03014,THE KEYS FEDERATION
SP01486,THE KEYS FEDERATION,141642,01/11/2016,TR03014,THE KEYS FEDERATION
SP01486,THE KEYS FEDERATION,141643,01/11/2016,TR03014,THE KEYS FEDERATION
SP01486,THE KEYS FEDERATION,141644,01/11/2016,TR03014,THE KEYS FEDERATION
TR03064,SOMERSET ROAD EDUCATION TRUST,141645,01/01/2015,TR03064,SOMERSET ROAD EDUCATION TRUST
TR03064,SOMERSET ROAD EDUCATION TRUST,141646,01/01/2015,TR03064,SOMERSET ROAD EDUCATION TRUST
SP01586,NORTHWOOD PARK PRIMARY SCHOOL,141648,01/01/2016,TR03063,SHINE ACADEMIES
SP01305,ST CUTHBERT'S ROMAN CATHOLIC ACADEMY TRUST,141649,01/01/2015,TR02662,ST CUTHBERT'S ROMAN CATHOLIC ACADEMY TRUST
SP00571,SWALE ACADEMIES TRUST,141650,01/02/2015,TR02230,SWALE ACADEMIES TRUST
SP01160,PARTNERSHIP LEARNING,141651,01/03/2015,TR01615,PARTNERSHIP LEARNING
SP00392,OASIS COMMUNITY LEARNING,141652,01/02/2015,TR01553,OASIS COMMUNITY LEARNING
SP01154,THE ASPIRE EDUCATIONAL TRUST,141653,01/03/2015,TR00094,THE ASPIRE EDUCATIONAL TRUST
SP00105,DIOCESE OF CHICHESTER ACADEMY TRUST,141655,01/02/2015,TR03018,DIOCESE OF CHICHESTER ACADEMY TRUST
SP00642,HEARTS ACADEMY TRUST,141656,01/02/2015,TR01013,HEARTS ACADEMY TRUST
SP00157,DIOCESE OF CHELMSFORD,141657,01/03/2015,TR02264,THE DIOCESE OF CHELMSFORD VINE SCHOOLS TRUST
SP00157,DIOCESE OF CHELMSFORD,141658,01/02/2015,TR02264,THE DIOCESE OF CHELMSFORD VINE SCHOOLS TRUST
SP00155,THE DIOCESE OF CANTERBURY ACADEMIES COMPANY LIMITED,141659,01/03/2015,TR02876,THE DIOCESE OF CANTERBURY ACADEMIES TRUST
SP00455,THE VILLAGE ACADEMY TRUST,141660,01/03/2015,TR02369,THE VILLAGE ACADEMY
SP00211,RIGHTFORSUCCESS TRUST,141661,01/03/2015,TR00718,RIGHTFORSUCCESS TRUST
SP00177,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST,141662,01/02/2015,TR00663,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST
SP00177,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST,141663,01/02/2015,TR00663,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST
SP00627,WELLSWAY MULTI ACADEMY TRUST,141665,01/04/2015,TR02421,WELLSWAY MULTI ACADEMY TRUST
SP00513,STEP ACADEMY TRUST,141666,01/02/2015,TR02187,STEP ACADEMY TRUST
SP00478,SOUTH FARNHAM EDUCATIONAL TRUST,141667,01/02/2015,TR01957,SOUTH FARNHAM EDUCATIONAL TRUST
SP00933,WASHWOOD HEATH ACADEMY,141668,01/03/2015,TR02400,WASHWOOD HEATH MULTI ACADEMY TRUST
SP01733,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY,141669,01/04/2015,TR03020,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY
SP01733,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY,141670,01/04/2015,TR03020,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY
SP00583,AMBITIONS ACADEMIES TRUST,141671,01/03/2015,TR02316,AMBITIONS ACADEMIES TRUST
SP00172,DIOCESE OF LONDON,141672,01/07/2015,TR01289,LDBS ACADEMIES TRUST
SP01266,FORWARD AS ONE CHURCH OF ENGLAND MULTI ACADEMY TRUST,141673,01/04/2015,TR02143,FORWARD AS ONE CHURCH OF ENGLAND MULTI ACADEMY TRUST
SP00802,DERBY DIOCESAN ACADEMY TRUST,141674,01/09/2015,TR03071,DERBY DIOCESAN ACADEMY TRUST 2
SP01519,THE LEARNING PARTNERSHIP TRUST,141681,01/09/2015,TR03048,THE LEARNING PARTNERSHIP TRUST
TR03351,HINCKLEY ACADEMY AND JOHN CLEVELAND SIXTH FORM CENTRE,141682,01/09/2015,TR03351,HINCKLEY ACADEMY AND JOHN CLEVELAND SIXTH FORM CENTRE
SP01160,PARTNERSHIP LEARNING,141683,01/03/2015,TR01615,PARTNERSHIP LEARNING
SP01487,KIRK SANDALL INFANT ACADEMY TRUST,141684,01/03/2015,TR01250,KIRK SANDALL ACADEMY TRUST
SP00592,UNITED LEARNING TRUST,141685,01/01/2016,TR02343,UNITED LEARNING TRUST
SP00383,NORTHERN EDUCATION TRUST,141686,01/03/2015,TR01527,NORTHERN EDUCATION TRUST
SP00887,THE MIRFIELD FREE GRAMMAR & SIXTH FORM,141687,01/04/2015,TR01445,THE MFG ACADEMIES TRUST
SP01227,SHARE MULTI ACADEMY TRUST,141688,01/04/2015,TR01902,SHARE MULTI ACADEMY TRUST
SP00503,ST SIMON AND JUDE CHURCH OF ENGLAND ACADEMY TRUST,141689,01/03/2015,TR01993,SS SIMON AND JUDE CHURCH OF ENGLAND MULTI ACADEMY TRUST
SP01272,GODMANCHESTER COMMUNITY EDUCATION TRUST,141690,01/09/2016,TR00865,GODMANCHESTER COMMUNITY EDUCATION TRUST
SP00177,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST,141691,01/03/2015,TR00663,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST
SP00415,PORTSWOOD PRIMARY ACADEMY TRUST,141692,01/04/2015,TR01667,PORTSWOOD PRIMARY ACADEMY TRUST
SP00617,WADE DEACON TRUST,141693,07/11/2016,TR01148,WADE DEACON TRUST
SP00550,THE HEATH FAMILY TRUST,141694,01/03/2015,TR01015,THE HEATH FAMILY (NORTH WEST)
SP01440,THE REDSTART LEARNING PARTNERSHIP,141695,01/03/2015,TR01773,THE REDSTART LEARNING PARTNERSHIP
SP01336,THE ROBINSWOOD ACADEMY TRUST,141696,01/03/2015,TR01805,THE ROBINSWOOD ACADEMY TRUST
SP00420,"QUAERERE ACADEMY TRUST, (Q3 ACADEMY - ERIC AND GRACE PAYNE)",141698,01/09/2016,TR01702,QUAERERE ACADEMIES TRUST
SP00427,REACH2 ACADEMY TRUST,141699,01/09/2015,TR01747,REACH2 ACADEMY TRUST
SP00539,THE ACTIVE LEARNING TRUST LIMITED,141702,01/03/2015,TR00024,THE ACTIVE LEARNING TRUST LIMITED
SP00226,EXCALIBUR ACADEMIES TRUST,141705,01/02/2015,TR00761,EXCALIBUR ACADEMIES TRUST
TR03077,LITTLE ACORN TRUST,141706,01/02/2015,TR03077,LITTLE ACORN TRUST
SP00160,DIOCESE OF ELY MULTI-ACADEMY TRUST,141707,01/02/2015,TR00661,THE DIOCESE OF ELY MULTI-ACADEMY TRUST
SP00408,PENINSULA LEARNING TRUST,141709,01/02/2015,TR01632,PENINSULA LEARNING TRUST
SP00408,PENINSULA LEARNING TRUST,141710,01/02/2015,TR01632,PENINSULA LEARNING TRUST
SP00156,DIOCESE OF CARLISLE,141711,01/09/2015,TR03049,THE GOOD SHEPHERD MULTI ACADEMY TRUST
SP01886,STOUR VALE ACADEMY TRUST,141712,01/05/2018,TR00704,STOUR VALE ACADEMY TRUST
SP00597,UNIVERSITY OF BRIGHTON (HASTINGS ACADEMIES TRUST),141713,01/02/2015,TR00985,UNIVERSITY OF BRIGHTON ACADEMIES TRUST
SP01519,THE LEARNING PARTNERSHIP TRUST,141714,01/02/2015,TR03048,THE LEARNING PARTNERSHIP TRUST
SP00642,HEARTS ACADEMY TRUST,141715,01/02/2015,TR01013,HEARTS ACADEMY TRUST
TR03080,ST THOMAS MORE CATHOLIC COMPREHENSIVE SCHOOL,141716,01/02/2015,TR03080,ST THOMAS MORE CATHOLIC COMPREHENSIVE SCHOOL
SP01584,AD ASTRA ACADEMY TRUST,141717,01/03/2015,TR03058,AD ASTRA ACADEMY TRUST
TR02373,VANGUARD LEARNING TRUST,141718,01/02/2015,TR02373,VANGUARD LEARNING TRUST
SP00196,DIOCESE OF YORK EDUCATIONAL TRUST,141719,01/02/2015,TR00076,SENTAMU ACADEMY LEARNING TRUST
SP00196,DIOCESE OF YORK EDUCATIONAL TRUST,141720,01/02/2015,TR01126,HULL COLLABORATIVE ACADEMY TRUST
SP00177,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST,141721,01/02/2015,TR00663,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST
SP02039,YORKSHIRE CAUSEWAY SCHOOLS TRUST,141722,01/03/2015,TR02161,YORKSHIRE CAUSEWAY SCHOOLS TRUST
SP00181,DIOCESE OF PETERBOROUGH,141723,01/02/2015,TR02653,PETERBOROUGH DIOCESE EDUCATION TRUST
SP00181,DIOCESE OF PETERBOROUGH,141724,01/02/2015,TR02653,PETERBOROUGH DIOCESE EDUCATION TRUST
SP00181,DIOCESE OF PETERBOROUGH,141725,01/02/2015,TR02653,PETERBOROUGH DIOCESE EDUCATION TRUST
SP01134,HAMWIC EDUCATION TRUST,141728,01/02/2015,TR03659,HAMWIC EDUCATION TRUST
SP00940,MALTBY LEARNING TRUST,141729,01/03/2015,TR01382,MALTBY LEARNING TRUST
TR00305,LEARNER ENGAGEMENT AND ACHIEVEMENT PARTNERSHIP MULTI-ACADEMY TRUST,141730,01/02/2015,TR00305,LEARNER ENGAGEMENT AND ACHIEVEMENT PARTNERSHIP MULTI-ACADEMY TRUST
SP00940,MALTBY LEARNING TRUST,141731,01/03/2015,TR01382,MALTBY LEARNING TRUST
SP01778,CONGLETON MULTI-ACADEMY TRUST,141732,01/03/2015,TR00558,CONGLETON MULTI-ACADEMY TRUST
TR03072,ESHER CHURCH SCHOOL,141733,01/02/2015,TR03072,ESHER CHURCH SCHOOL
SP01543,LIME TRUST,141734,01/03/2015,TR03076,LIME TRUST
TR03169,THE MINERVA LEARNING TRUST (DORSET),141735,01/04/2015,TR03169,THE MINERVA LEARNING TRUST (DORSET)
SP01301,EVOLUTION ACADEMY TRUST,141736,01/11/2015,TR00587,EVOLUTION ACADEMY TRUST
SP01440,THE REDSTART LEARNING PARTNERSHIP,141740,01/03/2015,TR01773,THE REDSTART LEARNING PARTNERSHIP
SP01133,BRENTWOOD ACADEMIES TRUST,141741,01/04/2015,TR02102,BRENTWOOD ACADEMIES TRUST
SP00366,NET ACADEMIES TRUST,141743,01/03/2015,TR01480,NET ACADEMIES TRUST
SP00583,AMBITIONS ACADEMIES TRUST,141745,01/04/2015,TR02316,AMBITIONS ACADEMIES TRUST
SP01284,COMMUNITY FIRST ACADEMY TRUST,141746,01/04/2015,TR00553,COMMUNITY FIRST ACADEMY TRUST
SP01732,THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY,141747,01/03/2015,TR03047,THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY
SP00592,UNITED LEARNING TRUST,141748,01/09/2015,TR02343,UNITED LEARNING TRUST
TR03255,SOUTH DEVON UTC,141749,01/09/2015,TR03255,SOUTH DEVON UTC
TR00178,BELLEVUE PLACE EDUCATION TRUST,141750,01/09/2015,TR00178,BELLEVUE PLACE EDUCATION TRUST
TR00178,BELLEVUE PLACE EDUCATION TRUST,141751,01/09/2015,TR00178,BELLEVUE PLACE EDUCATION TRUST
SP00002,ARK SCHOOLS,141752,01/03/2018,TR00081,ARK SCHOOLS
TR03082,GODINTON ACADEMY TRUST,141754,01/03/2015,TR03082,GODINTON ACADEMY TRUST
TR02849,TEACH POOLE,141755,01/04/2015,TR02849,TEACH POOLE
SP01887,WIMBORNE ACADEMY TRUST,141757,03/10/2016,TR02856,WIMBORNE ACADEMY TRUST
SP00160,DIOCESE OF ELY MULTI-ACADEMY TRUST,141758,01/03/2015,TR00661,THE DIOCESE OF ELY MULTI-ACADEMY TRUST
TR03131,ASHTON WEST END PRIMARY ACADEMY,141759,01/03/2015,TR03131,ASHTON WEST END PRIMARY ACADEMY
SP01767,THE FORGE TRUST,141760,01/09/2016,TR03100,THE FORGE TRUST
TR01649,TEAM MULTI-ACADEMY TRUST,141761,01/04/2015,TR01649,TEAM MULTI-ACADEMY TRUST
TR02849,TEACH POOLE,141762,01/04/2015,TR02849,TEACH POOLE
TR02849,TEACH POOLE,141763,01/04/2015,TR02849,TEACH POOLE
SP01651,CASTLE HILL ACADEMIES TRUST,141764,01/03/2015,TR03129,CASTLE HILL ACADEMIES TRUST
TR03110,VIKING ACADEMY TRUST,141766,01/03/2015,TR03110,VIKING ACADEMY TRUST
SP00807,MIDSOMER NORTON SCHOOLS PARTNERSHIP,141767,01/03/2015,TR01435,MIDSOMER NORTON SCHOOLS PARTNERSHIP
SP01887,WIMBORNE ACADEMY TRUST,141768,03/10/2016,TR02856,WIMBORNE ACADEMY TRUST
SP01731,POPE JOHN 23RD MAC (WOLVERHAMPTON),141769,24/11/2015,TR03137,POPE JOHN XXIII CATHOLIC MULTI ACADEMY COMPANY
SP01939,THE MOORLANDS PRIMARY FEDERATION,141770,01/09/2015,TR03087,THE MOORLANDS PRIMARY FEDERATION
SP01308,WHITE WOODS PRIMARY ACADEMY TRUST,141771,01/05/2016,TR02470,WHITE WOODS PRIMARY ACADEMY TRUST
SP00222,THE ENQUIRE LEARNING TRUST,141773,01/03/2015,TR00745,THE ENQUIRE LEARNING TRUST
SP00675,FLYING HIGH TRUST,141774,01/04/2015,TR00800,FLYING HIGH TRUST
SP01693,ST MARTIN’S MULTI ACADEMY TRUST,141775,01/11/2016,TR03138,ST MARTIN'S MULTI ACADEMY TRUST
TR01696,GREENWOOD TREE ACADEMY TRUST,141777,01/04/2015,TR01696,GREENWOOD TREE ACADEMY TRUST
SP00177,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST,141778,01/03/2015,TR00663,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST
TR03163,WEST STAFFORD MULTI-ACADEMY TRUST,141779,01/04/2015,TR03163,WEST STAFFORD MULTI-ACADEMY TRUST
SP00177,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST,141780,01/03/2015,TR00663,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST
TR03092,THE LEVELS ACADEMY TRUST,141782,01/03/2015,TR03092,THE LEVELS ACADEMY TRUST
TR03163,WEST STAFFORD MULTI-ACADEMY TRUST,141783,01/04/2015,TR03163,WEST STAFFORD MULTI-ACADEMY TRUST
TR01280,LANGLEY PARK LEARNING TRUST,141784,01/04/2015,TR01280,LANGLEY PARK LEARNING TRUST
SP01887,WIMBORNE ACADEMY TRUST,141786,03/10/2016,TR02856,WIMBORNE ACADEMY TRUST
TR02849,TEACH POOLE,141787,01/04/2015,TR02849,TEACH POOLE
SP01539,WILLOW TREE ACADEMY,141788,22/09/2016,TR03144,WILLOW TREE ACADEMY
SP01731,POPE JOHN 23RD MAC (WOLVERHAMPTON),141789,24/11/2015,TR03137,POPE JOHN XXIII CATHOLIC MULTI ACADEMY COMPANY
TR03092,THE LEVELS ACADEMY TRUST,141790,01/03/2015,TR03092,THE LEVELS ACADEMY TRUST
TR03135,THE SILK ACADEMY TRUST,141792,01/03/2015,TR03135,THE SILK ACADEMY TRUST
SP00222,THE ENQUIRE LEARNING TRUST,141793,01/03/2015,TR00745,THE ENQUIRE LEARNING TRUST
SP01887,WIMBORNE ACADEMY TRUST,141794,03/10/2016,TR02856,WIMBORNE ACADEMY TRUST
TR03092,THE LEVELS ACADEMY TRUST,141795,01/03/2015,TR03092,THE LEVELS ACADEMY TRUST
TR01696,GREENWOOD TREE ACADEMY TRUST,141796,01/04/2015,TR01696,GREENWOOD TREE ACADEMY TRUST
SP00556,THE GORSE ACADEMIES TRUST,141797,01/03/2015,TR00878,THE GORSE ACADEMIES TRUST
SP02022,SOUTHERN ACADEMY TRUST,141798,01/03/2015,TR02660,SOUTHERN ACADEMY TRUST
SP01450,WATERTON ACADEMY TRUST,141799,01/03/2015,TR02863,WATERTON ACADEMY TRUST
SP00152,DIOCESE OF BATH AND WELLS MULTI ACADEMY TRUST,141800,01/03/2015,TR00145,THE BATH AND WELLS DIOCESAN ACADEMIES TRUST
TR03092,THE LEVELS ACADEMY TRUST,141801,01/03/2015,TR03092,THE LEVELS ACADEMY TRUST
SP01731,POPE JOHN 23RD MAC (WOLVERHAMPTON),141802,24/11/2015,TR03137,POPE JOHN XXIII CATHOLIC MULTI ACADEMY COMPANY
TR01696,GREENWOOD TREE ACADEMY TRUST,141804,01/04/2015,TR01696,GREENWOOD TREE ACADEMY TRUST
TR01696,GREENWOOD TREE ACADEMY TRUST,141806,01/04/2015,TR01696,GREENWOOD TREE ACADEMY TRUST
TR01839,RYE ACADEMY TRUST,141807,01/03/2015,TR01839,RYE ACADEMY TRUST
TR03133,SAINT CECILIA'S CHURCH OF ENGLAND SCHOOL,141808,01/03/2015,TR03133,SAINT CECILIA'S CHURCH OF ENGLAND SCHOOL
SP01154,THE ASPIRE EDUCATIONAL TRUST,141809,01/03/2015,TR00094,THE ASPIRE EDUCATIONAL TRUST
SP02022,SOUTHERN ACADEMY TRUST,141810,01/03/2015,TR02660,SOUTHERN ACADEMY TRUST
TR01095,THE HOLY FAMILY OF NAZARETH CATHOLIC ACADEMY TRUST,141811,01/03/2015,TR01095,THE HOLY FAMILY OF NAZARETH CATHOLIC ACADEMY TRUST
SP01732,THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY,141812,01/03/2015,TR03047,THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY
TR03311,HEALTH FUTURES UTC LTD,141813,01/09/2015,TR03311,HEALTH FUTURES UTC LTD
TR03130,PAX CHRISTI CATHOLIC PARTNERSHIP,141814,01/03/2015,TR03130,PAX CHRISTI CATHOLIC PARTNERSHIP
SP01733,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY,141815,01/04/2015,TR03020,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY
SP00179,DIOCESE OF OXFORD,141816,01/03/2015,TR01590,OXFORD DIOCESAN SCHOOLS TRUST
SP01732,THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY,141817,01/03/2015,TR03047,THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY
TR00416,FRASSATI CATHOLIC ACADEMY TRUST,141818,01/09/2015,TR00416,FRASSATI CATHOLIC ACADEMY TRUST
SP01899,ASSET EDUCATION,141819,22/09/2016,TR03106,ASSET EDUCATION
SP01733,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY,141820,01/04/2015,TR03020,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY
SP01887,WIMBORNE ACADEMY TRUST,141821,03/10/2016,TR02856,WIMBORNE ACADEMY TRUST
SP01906,FUTURE GENERATION TRUST,141822,01/03/2015,TR03108,FUTURE GENERATION TRUST
SP01732,THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY,141823,01/03/2015,TR03047,THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY
SP00802,DERBY DIOCESAN ACADEMY TRUST,141824,01/04/2015,TR03071,DERBY DIOCESAN ACADEMY TRUST 2
SP01693,ST MARTIN’S MULTI ACADEMY TRUST,141825,01/01/2016,TR03138,ST MARTIN'S MULTI ACADEMY TRUST
TR01095,THE HOLY FAMILY OF NAZARETH CATHOLIC ACADEMY TRUST,141826,01/04/2015,TR01095,THE HOLY FAMILY OF NAZARETH CATHOLIC ACADEMY TRUST
SP01731,POPE JOHN 23RD MAC (WOLVERHAMPTON),141827,24/11/2015,TR03137,POPE JOHN XXIII CATHOLIC MULTI ACADEMY COMPANY
TR02156,ST THOMAS MORE PARTNERSHIP OF SCHOOLS,141828,01/04/2015,TR02156,ST THOMAS MORE PARTNERSHIP OF SCHOOLS
SP01887,WIMBORNE ACADEMY TRUST,141829,03/10/2016,TR02856,WIMBORNE ACADEMY TRUST
SP01733,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY,141830,01/04/2015,TR03020,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY
TR01095,THE HOLY FAMILY OF NAZARETH CATHOLIC ACADEMY TRUST,141831,01/03/2015,TR01095,THE HOLY FAMILY OF NAZARETH CATHOLIC ACADEMY TRUST
TR03130,PAX CHRISTI CATHOLIC PARTNERSHIP,141832,01/03/2015,TR03130,PAX CHRISTI CATHOLIC PARTNERSHIP
SP00179,DIOCESE OF OXFORD,141833,01/03/2015,TR01590,OXFORD DIOCESAN SCHOOLS TRUST
SP01733,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY,141835,01/04/2015,TR03020,LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY
SP01732,THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY,141836,01/03/2015,TR03047,THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY
SP01939,THE MOORLANDS PRIMARY FEDERATION,141837,01/09/2015,TR03087,THE MOORLANDS PRIMARY FEDERATION
SP00010,ALDRIDGE EDUCATION,141838,01/03/2015,TR00628,ALDRIDGE EDUCATION
SP00179,DIOCESE OF OXFORD,141840,01/03/2015,TR01590,OXFORD DIOCESAN SCHOOLS TRUST
TR03136,THE FITZWIMARC SCHOOL ACADEMY TRUST,141841,01/03/2015,TR03136,THE FITZWIMARC SCHOOL ACADEMY TRUST
SP01899,ASSET EDUCATION,141842,22/09/2016,TR03106,ASSET EDUCATION
TR03118,WINDSOR LEARNING PARTNERSHIP,141844,01/03/2015,TR03118,WINDSOR LEARNING PARTNERSHIP
SP00160,DIOCESE OF ELY MULTI-ACADEMY TRUST,141845,01/03/2015,TR00661,THE DIOCESE OF ELY MULTI-ACADEMY TRUST
SP00802,DERBY DIOCESAN ACADEMY TRUST,141846,01/03/2015,TR03071,DERBY DIOCESAN ACADEMY TRUST 2
TR01649,TEAM MULTI-ACADEMY TRUST,141847,01/04/2015,TR01649,TEAM MULTI-ACADEMY TRUST
SP01939,THE MOORLANDS PRIMARY FEDERATION,141848,01/09/2015,TR03087,THE MOORLANDS PRIMARY FEDERATION
SP01899,ASSET EDUCATION,141849,22/09/2016,TR03106,ASSET EDUCATION
SP00802,DERBY DIOCESAN ACADEMY TRUST,141850,01/03/2015,TR03071,DERBY DIOCESAN ACADEMY TRUST 2
TR03101,WINDHILL ACADEMY TRUST,141851,01/03/2015,TR03101,WINDHILL ACADEMY TRUST
TR03118,WINDSOR LEARNING PARTNERSHIP,141852,01/03/2015,TR03118,WINDSOR LEARNING PARTNERSHIP
TR03159,LEADERS IN LEARNING MULTI ACADEMY TRUST,141853,01/02/2016,TR03159,LEADERS IN LEARNING MULTI ACADEMY TRUST
SP01887,WIMBORNE ACADEMY TRUST,141854,03/10/2016,TR02856,WIMBORNE ACADEMY TRUST
SP00563,COMMUNITY ACADEMIES TRUST,141855,01/03/2015,TR00552,COMMUNITY ACADEMIES TRUST
TR03163,WEST STAFFORD MULTI-ACADEMY TRUST,141856,01/04/2015,TR03163,WEST STAFFORD MULTI-ACADEMY TRUST
SP01677,MANOR MULTI ACADEMY TRUST,141858,01/11/2016,TR03189,MANOR MULTI ACADEMY TRUST
TR03274,KINGSTON EDUCATIONAL TRUST,141862,01/09/2015,TR03274,KINGSTON EDUCATIONAL TRUST
SP00543,THE PRIMARY FIRST TRUST,141866,01/04/2015,TR01680,THE PRIMARY FIRST TRUST
SP00015,BRIGHT FUTURES EDUCATIONAL TRUST,141867,01/07/2015,TR00298,BRIGHT FUTURES EDUCATIONAL TRUST
SP00105,DIOCESE OF CHICHESTER ACADEMY TRUST,141868,01/04/2015,TR03018,DIOCESE OF CHICHESTER ACADEMY TRUST
SP00427,REACH2 ACADEMY TRUST,141869,01/09/2015,TR01747,REACH2 ACADEMY TRUST
TR03456,PREMIER LEARNING TRUST LIMITED,141870,01/04/2016,TR03456,PREMIER LEARNING TRUST LIMITED
SP00571,SWALE ACADEMIES TRUST,141871,01/04/2015,TR02230,SWALE ACADEMIES TRUST
SP01530,YORKSHIRE & HUMBERSIDE CO-OPERATIVE ACADEMIES TRUST (YOUR CO-OP AT),141872,01/04/2015,TR03034,YORKSHIRE AND HUMBERSIDE CO-OPERATIVE ACADEMIES TRUST
SP00143,THE DAVID ROSS EDUCATION TRUST,141874,01/04/2015,TR00633,THE DAVID ROSS EDUCATION TRUST
SP01393,SALTERNS ACADEMY TRUST,141875,01/04/2015,TR02604,THE SALTERNS ACADEMY TRUST
SP00694,GREENSHAW LEARNING TRUST,141876,01/04/2015,TR00911,GREENSHAW LEARNING TRUST
SP00817,SOUTH WEST ESSEX COMMUNITY EDUCATION TRUST LIMITED,141877,01/04/2015,TR02486,SOUTH WEST ESSEX COMMUNITY EDUCATION TRUST LIMITED
SP01450,WATERTON ACADEMY TRUST,141878,01/08/2015,TR02863,WATERTON ACADEMY TRUST
SP00687,EBOR ACADEMY TRUST,141880,01/09/2016,TR02566,EBOR ACADEMY TRUST
SP00523,THE STOUR ACADEMY TRUST,141881,01/09/2015,TR02200,THE STOUR ACADEMY TRUST
SP01620,RED KITE LEARNING TRUST,141883,01/09/2018,TR00969,RED KITE LEARNING TRUST
SP00635,THE DEAN TRUST,141884,01/09/2015,TR00637,THE DEAN TRUST
SP01127,MAIDEN ERLEGH TRUST,141886,01/09/2015,TR01378,MAIDEN ERLEGH TRUST
SP01395,PELHAM PRIMARY SCHOOL,141889,01/04/2015,TR01623,PELHAM ACADEMY TRUST
TR03206,BEDDINGTON PARK ACADEMY TRUST,141891,01/06/2015,TR03206,BEDDINGTON PARK ACADEMY TRUST
SP00597,UNIVERSITY OF BRIGHTON (HASTINGS ACADEMIES TRUST),141892,01/04/2015,TR00985,UNIVERSITY OF BRIGHTON ACADEMIES TRUST
SP00177,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST,141895,01/12/2015,TR00663,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST
SP01314,AQUINAS CHURCH OF ENGLAND EDUCATION TRUST LIMITED,141896,01/04/2015,TR00322,AQUINAS CHURCH OF ENGLAND EDUCATION TRUST LIMITED
SP00817,SOUTH WEST ESSEX COMMUNITY EDUCATION TRUST LIMITED,141897,01/04/2015,TR02486,SOUTH WEST ESSEX COMMUNITY EDUCATION TRUST LIMITED
TR03164,FAIR FIELD JUNIOR SCHOOL,141898,01/04/2015,TR03164,FAIR FIELD JUNIOR SCHOOL
TR03102,LEARNING FOR LIFE EDUCATION TRUST,141899,01/04/2015,TR03102,LEARNING FOR LIFE EDUCATION TRUST
TR03102,LEARNING FOR LIFE EDUCATION TRUST,141900,01/04/2015,TR03102,LEARNING FOR LIFE EDUCATION TRUST
SP01539,WILLOW TREE ACADEMY,141901,22/09/2016,TR03144,WILLOW TREE ACADEMY
SP00217,THE ELLIOT FOUNDATION ACADEMIES TRUST,141902,01/04/2015,TR00735,THE ELLIOT FOUNDATION ACADEMIES TRUST
SP00722,DISCOVERY SCHOOLS ACADEMIES TRUST LTD,141903,01/04/2015,TR00667,DISCOVERY SCHOOLS ACADEMIES TRUST LTD
SP01227,SHARE MULTI ACADEMY TRUST,141904,01/04/2015,TR01902,SHARE MULTI ACADEMY TRUST
